smiles,salt smiles,molality,temperature,mw
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]O[Si](CCCOCCOCCOCCOCCOCCOC)(CCCOCCOCCOCCOCCOCCOC)[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(O[Si](C)(C)C)CC[Si](C)(C)[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu][Si](CCCCCC)(CCCCCCN1C=CC=C1)[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C)C(=CC=C1)C=C1[Si](C)(C)C=CC(=CC=C2)C=C2C=C[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu][Si](C)(C[Si](C)(C)C)CCC[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[B-](O1)(F)OC(C1=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[P-](F)(F)(F)(F)F.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[P-](F)(F)(F)(F)F.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],F[P-](F)(F)(F)(F)F.[Li+],4.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=Cl(=O)([O-])=O.[Li+],0.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=Cl(=O)([O-])=O.[Li+],1.5,80,5.0
[Cu]O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C=C3)=CC=C3[Si](C4=CC=CC=C4)(C5=CC=CC=C5)[Au],O=Cl(=O)([O-])=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],FS([N-]S(=O)(F)=O)(=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],0.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],1.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],O=S(C(F)(F)C(F)(F)F)([N-]S(=O)(C(F)(F)C(F)(F)F)=O)=O.[Li+],4.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],F[B-](F)(F)F.[Li+],0.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],F[B-](F)(F)F.[Li+],1.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],F[B-](F)(F)F.[Li+],4.5,80,5.0
[Cu]O[Si](C)(CCCCCCCCCCCOC(C=C1)=CC=C1COOCC=C(C)CCC=C(C)C)[Au],O=C1C(O[B-]2(OC(C(O2)=O)=O)O1)=O.[Li+],0.5,80,5.0
